expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
CAL-01802,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2021,70.0,1.1,8,1,613,1,2,6,585,498.5,Medio
CAL-02493,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,16,1,650,1,3,7,585,431.75,Medio
CAL-02499,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,4,1,580,1,3,4,585,506.0,Medio
CAL-02900,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,7,1,621,1,3,0,585,486.0,Medio
CAL-04374,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,2,1,597,1,3,8,585,508.0,Medio
CAL-05879,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,1,656,1,3,3,585,525.5,Medio
CAL-06579,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,7,1,614,1,3,0,585,486.0,Medio
CAL-06741,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,2,1,609,1,3,8,585,508.0,Medio
CAL-06948,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,8,1,630,1,3,5,585,514.0,Medio
CAL-07149,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,4,1,585,1,3,4,585,506.0,Medio
CAL-08270,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,1,652,1,3,3,585,525.5,Medio
CAL-08366,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,7,1,619,1,3,0,585,486.0,Medio
CAL-08370,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,2,1,622,1,3,8,585,508.0,Medio
CAL-09599,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,2,1,607,1,3,8,585,508.0,Medio
CAL-09663,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,4,1,622,1,3,4,585,506.0,Medio
CAL-00017,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,571,1,0,2,584,582.0,Medio
CAL-00437,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2022,70.0,1.3,3,1,624,1,2,4,584,526.5,Medio
CAL-01465,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,623,1,1,2,584,570.0,Medio
CAL-02123,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,613,1,0,2,584,582.0,Medio
CAL-02143,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,634,1,0,2,584,582.0,Medio
CAL-02244,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,613,1,0,2,584,582.0,Medio
CAL-02315,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,8,1,606,1,3,9,584,483.0,Medio
CAL-04013,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2021,70.0,1.2,3,1,575,1,2,5,584,501.0,Medio
CAL-04036,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,597,1,0,2,584,582.0,Medio
CAL-04290,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2022,70.0,1.3,3,1,649,1,2,4,584,526.5,Medio
CAL-04555,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,654,1,0,2,584,582.0,Medio
CAL-05272,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,633,1,0,2,584,582.0,Medio
CAL-06103,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,6,1,601,1,2,9,584,579.75,Medio
CAL-06756,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,613,1,0,2,584,582.0,Medio
CAL-07051,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,17,1,424,0,3,7,584,431.75,Medio
CAL-07500,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,643,1,1,2,584,570.0,Medio
CAL-08109,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,601,1,0,2,584,582.0,Medio
CAL-08253,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,583,1,0,2,584,582.0,Medio
CAL-08606,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,622,1,0,2,584,582.0,Medio
CAL-09345,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,643,1,1,2,584,570.0,Medio
CAL-05068,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,16,1,619,1,3,2,583,441.0,Medio
CAL-08521,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,17,1,529,0,0,2,583,582.0,Medio
CAL-00759,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2022,70.0,1.1,6,1,631,1,2,1,582,557.5,Medio
CAL-03278,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,9,1,483,0,3,4,582,506.0,Medio
CAL-03471,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,7,1,622,1,2,9,582,579.75,Medio
CAL-04421,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,7,1,633,1,3,1,582,482.0,Medio
CAL-04890,CALI,VIF,Juzgado_1_Familia_Cali,2020,70.0,1.45,2,1,618,1,3,3,582,525.5,Medio
CAL-05682,CALI,VIF,Juzgado_1_Familia_Cali,2020,70.0,1.45,2,1,602,1,3,3,582,525.5,Medio
CAL-05961,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,9,1,644,1,3,9,582,483.0,Medio
CAL-06102,CALI,VIF,Juzgado_1_Familia_Cali,2020,70.0,1.45,2,1,648,1,3,3,582,525.5,Medio
CAL-06391,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,7,1,585,1,3,1,582,482.0,Medio
CAL-06662,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,3,1,569,1,2,9,582,579.75,Medio
CAL-07188,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2022,70.0,1.1,6,1,601,1,2,1,582,557.5,Medio
CAL-08198,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,7,1,603,1,3,1,582,482.0,Medio
CAL-09358,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,7,1,587,1,3,1,582,482.0,Medio
CAL-00913,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,8,1,606,1,3,9,581,483.0,Medio
CAL-02101,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,8,1,617,1,2,7,581,518.5,Medio
CAL-02628,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,8,1,617,1,3,9,581,483.0,Medio
CAL-03004,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,2,1,606,1,3,8,581,508.0,Medio
CAL-05123,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,5,1,644,1,3,3,581,525.5,Medio
CAL-05147,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,8,1,623,1,3,9,581,483.0,Medio
CAL-05180,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,8,1,632,1,2,0,581,559.5,Medio
CAL-05379,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2023,70.0,1.3,6,1,674,1,2,4,581,526.5,Medio
CAL-06058,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,7,1,597,1,3,5,581,514.0,Medio
CAL-06252,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,3,1,419,0,3,8,581,508.0,Medio
CAL-06434,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,19,0,605,1,3,3,581,525.5,Medio
CAL-06786,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,3,1,601,1,3,8,581,508.0,Medio
CAL-06854,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,5,1,631,1,3,3,581,525.5,Medio
CAL-07109,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,8,1,570,1,3,7,581,431.75,Medio
CAL-08289,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,8,1,598,1,3,7,581,431.75,Medio
CAL-08290,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,7,1,594,1,3,5,581,514.0,Medio
CAL-08552,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,2,1,578,1,3,8,581,508.0,Medio
CAL-01858,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,7,1,604,1,3,5,580,514.0,Medio
CAL-05173,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,599,1,2,9,580,579.75,Medio
CAL-07867,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,1,563,1,2,9,580,579.75,Medio
CAL-09232,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,1,593,1,2,9,580,579.75,Medio
CAL-09267,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2021,70.0,1.25,6,1,617,1,2,0,580,559.5,Medio
CAL-00524,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,7,1,504,0,1,2,579,570.0,Medio
CAL-00998,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,7,1,622,1,1,2,579,570.0,Medio
CAL-02945,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,7,1,719,1,1,2,579,570.0,Medio
CAL-03187,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2021,70.0,0.9,5,1,383,0,1,2,579,570.0,Medio
CAL-08723,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,632,1,2,8,579,542.0,Medio
CAL-09402,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2020,70.0,1.3,5,1,639,1,2,4,579,526.5,Medio
CAL-09614,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,633,1,2,8,579,542.0,Medio
CAL-02264,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,602,1,2,6,578,498.5,Medio
CAL-04168,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,1,457,0,3,4,578,506.0,Medio
CAL-04662,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,5,1,593,1,3,4,578,506.0,Medio
CAL-04932,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,1,584,1,2,1,578,557.5,Medio
CAL-06037,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,1,601,1,3,4,578,506.0,Medio
CAL-06096,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,596,1,2,1,578,557.5,Medio
CAL-08212,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,5,1,580,1,3,4,578,506.0,Medio
CAL-08317,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,575,1,2,6,578,498.5,Medio
CAL-08936,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,5,1,588,1,3,4,578,506.0,Medio
CAL-09229,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,5,1,603,1,3,4,578,506.0,Medio
CAL-09290,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,592,1,2,6,578,498.5,Medio
CAL-01718,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,8,1,653,1,3,8,577,508.0,Medio
CAL-03557,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,9,1,471,0,3,8,577,508.0,Medio
CAL-06107,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,8,1,669,1,3,8,577,508.0,Medio
CAL-06436,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2024,70.0,1.2,2,1,616,1,2,5,577,501.0,Medio
CAL-08431,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,9,1,675,1,3,8,577,508.0,Medio
CAL-00148,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2022,70.0,0.9,4,1,653,1,1,2,576,570.0,Medio
CAL-00178,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,623,1,3,4,576,506.0,Medio
CAL-00321,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,465,0,3,4,576,506.0,Medio
CAL-02087,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,1,594,1,3,4,576,506.0,Medio
CAL-02321,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,9,1,606,1,3,7,576,431.75,Medio
CAL-02955,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,4,1,593,1,3,0,576,486.0,Medio
CAL-03299,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,605,1,3,4,576,506.0,Medio
CAL-03368,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,4,1,573,1,3,0,576,486.0,Medio
CAL-05117,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,5,1,465,0,3,3,576,525.5,Medio
CAL-05716,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,613,1,3,4,576,506.0,Medio
CAL-06495,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,1,577,1,3,4,576,506.0,Medio
CAL-07859,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,1,651,1,2,3,576,558.75,Medio
CAL-08626,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,8,1,608,1,3,5,576,514.0,Medio
CAL-09483,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,601,1,3,4,576,506.0,Medio
CAL-09843,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2022,70.0,0.9,4,1,553,0,1,2,576,570.0,Medio
CAL-00402,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,617,1,3,4,575,506.0,Medio
CAL-02527,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,9,1,615,1,2,7,575,518.5,Medio
CAL-03690,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,10,1,595,1,2,2,575,460.0,Medio
CAL-03834,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,1,582,1,3,5,575,514.0,Medio
CAL-05304,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,605,1,3,4,575,506.0,Medio
CAL-06932,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,5,1,623,1,3,5,575,514.0,Medio
CAL-06954,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,9,1,635,1,2,7,575,518.5,Medio
CAL-07006,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,594,1,3,4,575,506.0,Medio
CAL-07254,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2022,70.0,1.3,6,1,302,0,2,4,575,526.5,Medio
CAL-07301,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,613,1,3,4,575,506.0,Medio
CAL-07789,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,377,0,3,4,575,506.0,Medio
CAL-08052,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,1,598,1,3,5,575,514.0,Medio
CAL-09145,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,1,602,1,3,5,575,514.0,Medio
CAL-09450,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,1,598,1,2,7,575,518.5,Medio
CAL-09782,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,6,1,648,1,3,3,575,525.5,Medio
CAL-02596,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,5,1,477,0,3,1,574,482.0,Medio
CAL-04298,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,4,1,603,1,3,5,574,514.0,Medio
CAL-07139,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,5,1,379,0,3,1,574,482.0,Medio
CAL-08262,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,1,344,0,3,3,574,525.5,Medio
CAL-08494,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,5,1,604,1,3,1,574,482.0,Medio
CAL-09234,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,10,1,580,1,3,7,574,431.75,Medio
CAL-09352,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,1,561,1,3,1,574,482.0,Medio
CAL-09401,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,1,648,1,3,3,574,525.5,Medio
CAL-09613,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,1,583,1,3,1,574,482.0,Medio
CAL-09828,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,5,1,594,1,3,1,574,482.0,Medio
CAL-00095,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,9,1,311,0,3,6,573,471.5,Medio
CAL-00281,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,1,611,1,3,4,573,506.0,Medio
CAL-00343,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,1,605,1,3,4,573,506.0,Medio
CAL-00594,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,1,647,1,3,4,573,506.0,Medio
CAL-01239,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,1,611,1,3,4,573,506.0,Medio
CAL-02336,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,13,1,630,1,3,1,573,482.0,Medio
CAL-02907,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,8,1,620,1,3,1,573,482.0,Medio
CAL-03814,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,8,1,624,1,3,1,573,482.0,Medio
CAL-05635,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,9,1,607,1,3,6,573,471.5,Medio
CAL-06062,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,1,608,1,3,4,573,506.0,Medio
CAL-08133,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,9,1,614,1,3,6,573,471.5,Medio
CAL-08651,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,1,607,1,3,4,573,506.0,Medio
CAL-08796,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2022,70.0,1.25,8,1,628,1,2,0,573,559.5,Medio
CAL-09278,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,9,1,617,1,3,6,573,471.5,Medio
CAL-00562,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,2,1,603,1,3,8,572,508.0,Medio
CAL-00945,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,1,595,1,3,5,572,514.0,Medio
CAL-01761,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,1,588,1,3,5,572,514.0,Medio
CAL-04139,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,4,1,548,1,3,9,572,483.0,Medio
CAL-04650,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,2,1,587,1,3,8,572,508.0,Medio
CAL-05786,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,4,1,591,1,3,5,572,514.0,Medio
CAL-06787,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,4,1,590,1,3,5,572,514.0,Medio
CAL-07372,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2021,70.0,0.9,12,1,621,1,2,2,572,460.0,Medio
CAL-08660,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,1,581,1,3,5,572,514.0,Medio
CAL-08978,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,19,0,590,1,3,4,572,506.0,Medio
CAL-09919,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,2,1,598,1,3,8,572,508.0,Medio
CAL-00119,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,7,1,627,1,3,5,571,514.0,Medio
CAL-01170,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,9,1,652,1,2,6,571,498.5,Medio
CAL-03907,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,3,1,604,1,3,8,571,508.0,Medio
CAL-04589,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,9,1,631,1,3,5,571,514.0,Medio
CAL-05178,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,9,1,610,1,3,5,571,514.0,Medio
CAL-06396,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,5,1,590,1,3,9,571,483.0,Medio
CAL-08499,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,9,1,639,1,3,9,571,483.0,Medio
CAL-09246,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,3,1,598,1,3,8,571,508.0,Medio
CAL-00806,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,3,1,575,1,3,0,570,486.0,Medio
CAL-02372,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,1,599,1,3,0,570,486.0,Medio
CAL-03788,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2024,70.0,1.3,1,1,652,1,2,4,570,526.5,Medio
CAL-03803,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,1,603,1,3,0,570,486.0,Medio
CAL-04336,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,3,1,428,0,3,0,570,486.0,Medio
CAL-04433,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,8,1,605,1,3,9,570,483.0,Medio
CAL-06777,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,1,529,0,3,0,570,486.0,Medio
CAL-07951,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,2,1,592,1,3,8,570,508.0,Medio
CAL-09827,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,3,1,601,1,3,0,570,486.0,Medio
CAL-00905,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2020,70.0,1.2,9,1,622,1,2,5,569,501.0,Medio
CAL-02235,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,3,1,562,1,2,6,569,498.5,Medio
CAL-03563,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,5,1,589,1,3,5,569,514.0,Medio
CAL-04630,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2022,70.0,1.1,3,1,577,1,2,1,569,557.5,Medio
CAL-06080,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2020,70.0,1.1,5,1,600,1,2,6,569,498.5,Medio
CAL-07355,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,6,1,313,0,2,8,569,542.0,Medio
CAL-07397,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,8,1,445,0,3,8,569,508.0,Medio
CAL-08454,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,11,1,586,1,2,2,569,460.0,Medio
CAL-09288,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,5,1,581,1,3,5,569,514.0,Medio
CAL-00057,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,4,1,582,1,3,9,568,483.0,Medio
CAL-00618,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,6,1,584,1,3,1,568,482.0,Medio
CAL-00689,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,3,1,593,1,2,6,568,498.5,Medio
CAL-01763,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,1,593,1,3,9,568,483.0,Medio
CAL-03001,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,4,1,599,1,3,9,568,483.0,Medio
CAL-03081,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,4,1,563,1,3,9,568,483.0,Medio
CAL-03581,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2024,70.0,1.2,6,1,468,0,2,5,568,501.0,Medio
CAL-04822,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,6,1,590,1,3,1,568,482.0,Medio
CAL-04948,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,1,582,1,3,9,568,483.0,Medio
CAL-05078,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,6,1,605,1,3,1,568,482.0,Medio
CAL-05252,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,1,586,1,3,9,568,483.0,Medio
CAL-08522,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,5,1,575,1,3,6,568,471.5,Medio
CAL-08526,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,1,599,1,3,9,568,483.0,Medio
CAL-08696,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,4,1,547,1,3,9,568,483.0,Medio
CAL-08780,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,18,0,576,1,3,4,568,506.0,Medio
CAL-09004,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,5,1,575,1,3,6,568,471.5,Medio
CAL-09180,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,6,1,575,1,3,1,568,482.0,Medio
CAL-09216,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,5,1,589,1,3,6,568,471.5,Medio
CAL-09534,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,6,1,569,1,3,1,568,482.0,Medio
CAL-09936,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,5,1,597,1,3,6,568,471.5,Medio
CAL-01939,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,5,1,568,1,3,6,567,471.5,Medio
