expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
CAL-06941,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,6,1,718,1
CAL-06942,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,499,1
CAL-06943,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,1,0,501,1
CAL-06944,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2020,70.0,1.45,7,0,610,1
CAL-06945,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,670,1
CAL-06946,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,3,1,540,1
CAL-06947,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,5,0,442,1
CAL-06948,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,8,1,630,1
CAL-06949,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,0,318,0
CAL-06950,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,577,1
CAL-06951,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,7,0,570,1
CAL-06952,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,529,1
CAL-06953,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,0,479,1
CAL-06954,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,9,1,635,1
CAL-06955,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,1,685,1
CAL-06956,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,1,0,366,1
CAL-06957,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,4,0,481,1
CAL-06958,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,2,0,388,1
CAL-06959,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,0,382,1
CAL-06960,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,6,0,456,1
CAL-06961,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,5,0,479,1
CAL-06962,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,5,1,542,0
CAL-06963,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,0,467,1
CAL-06964,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,8,1,685,1
CAL-06965,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,452,1
CAL-06966,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,1,621,1
CAL-06967,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2022,70.0,1.3,6,0,444,0
CAL-06968,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,2,1,620,1
CAL-06969,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,447,1
CAL-06970,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,6,0,624,1
CAL-06971,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,1,0,424,1
CAL-06972,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,7,0,464,1
CAL-06973,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2023,70.0,1.1,9,0,487,1
CAL-06974,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,223,0
CAL-06975,CALI,VIF,Juzgado_3_Familia_Cali,2020,70.0,1.2,8,1,322,0
CAL-06976,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,0,432,1
CAL-06977,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,0,567,1
CAL-06978,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2023,70.0,1.45,5,0,519,1
CAL-06979,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2022,70.0,1.3,7,1,721,1
CAL-06980,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,1,0,409,1
CAL-06981,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,0,517,1
CAL-06982,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2022,70.0,1.3,1,0,589,1
CAL-06983,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,4,0,492,1
CAL-06984,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2020,70.0,0.9,3,0,439,1
CAL-06985,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2022,70.0,1.45,6,0,570,1
CAL-06986,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2022,70.0,1.45,1,0,557,1
CAL-06987,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,2,0,374,1
CAL-06988,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,5,0,601,1
CAL-06989,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,0,476,1
CAL-06990,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,4,0,574,1
CAL-06991,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2023,70.0,1.1,8,0,577,1
CAL-06992,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,0,446,1
CAL-06993,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,11,1,730,1
CAL-06994,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,0,378,1
CAL-06995,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2023,70.0,1.1,9,1,581,0
CAL-06996,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,4,0,375,1
CAL-06997,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,9,0,574,1
CAL-06998,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2022,70.0,1.1,5,1,726,1
CAL-06999,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,3,0,351,1
CAL-07000,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,8,1,687,1
CAL-07001,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,5,1,717,1
CAL-07002,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,11,1,708,1
CAL-07003,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,6,0,560,1
CAL-07004,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,9,0,469,1
CAL-07005,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,4,0,466,1
CAL-07006,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,594,1
CAL-07007,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,3,0,393,1
CAL-07008,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,1,699,1
CAL-07009,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,0,596,1
CAL-07010,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,6,0,379,0
CAL-07011,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,2,0,633,1
CAL-07012,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,6,0,502,1
CAL-07013,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,9,0,547,1
CAL-07014,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,12,0,540,1
CAL-07015,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,12,0,502,1
CAL-07016,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,1,1,593,1
CAL-07017,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,6,0,504,1
CAL-07018,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,1,0,451,1
CAL-07019,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2023,70.0,1.3,8,0,625,1
CAL-07020,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,0,379,1
CAL-07021,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,1,636,1
CAL-07022,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2022,70.0,1.2,4,0,535,1
CAL-07023,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,7,0,513,1
CAL-07024,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,2,1,610,1
CAL-07025,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,7,0,553,1
CAL-07026,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,5,0,429,1
CAL-07027,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,0,474,1
CAL-07028,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2022,70.0,1.1,1,1,672,1
CAL-07029,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,2,0,532,1
CAL-07030,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,598,1
CAL-07031,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2024,70.0,1.45,3,0,577,0
CAL-07032,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,9,0,462,1
CAL-07033,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,0,464,1
CAL-07034,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2024,70.0,1.2,6,0,513,1
CAL-07035,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,1,0,513,1
CAL-07036,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,3,1,619,1
CAL-07037,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,4,0,428,1
CAL-07038,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,0,478,1
CAL-07039,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,1,622,1
CAL-07040,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,0,428,1
CAL-07041,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,6,0,483,1
CAL-07042,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,1,1,444,0
CAL-07043,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2020,70.0,1.25,3,0,549,1
CAL-07044,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,646,1
CAL-07045,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,8,0,461,1
CAL-07046,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2020,70.0,1.25,6,1,709,1
CAL-07047,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,11,0,312,0
CAL-07048,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,11,0,451,1
CAL-07049,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,661,1
CAL-07050,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,1,0,213,0
CAL-07051,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,17,1,424,0
CAL-07052,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,6,1,511,0
CAL-07053,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,644,1
CAL-07054,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,0,526,1
CAL-07055,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,1,628,1
CAL-07056,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2021,70.0,1.25,3,1,590,1
CAL-07057,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,0,423,1
CAL-07058,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,0,573,1
CAL-07059,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,0,466,1
CAL-07060,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,5,0,440,1
CAL-07061,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,7,1,664,1
CAL-07062,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,10,1,489,0
CAL-07063,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,6,0,492,1
CAL-07064,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,7,0,453,1
CAL-07065,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,3,0,391,1
CAL-07066,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2023,70.0,1.45,2,0,389,0
CAL-07067,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2020,70.0,1.25,2,1,670,1
CAL-07068,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,13,0,631,1
CAL-07069,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2024,70.0,1.1,3,0,550,1
CAL-07070,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,5,0,420,1
CAL-07071,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,3,0,415,1
CAL-07072,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2020,70.0,1.25,8,1,722,1
CAL-07073,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,11,0,504,1
CAL-07074,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,10,0,494,1
CAL-07075,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,7,0,403,1
CAL-07076,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,530,1
CAL-07077,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,2,1,681,1
CAL-07078,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,566,1
CAL-07079,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,0,451,1
CAL-07080,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,10,0,545,1
CAL-07081,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,643,1
CAL-07082,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,6,0,510,1
CAL-07083,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,491,0
CAL-07084,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,0,394,1
CAL-07085,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,0,492,1
CAL-07086,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2022,70.0,1.1,10,1,610,0
CAL-07087,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,674,1
CAL-07088,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,0,475,1
CAL-07089,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,4,0,382,1
CAL-07090,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,0,521,1
CAL-07091,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,0,314,0
CAL-07092,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,0,502,1
CAL-07093,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,3,1,613,1
CAL-07094,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,8,0,454,1
CAL-07095,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,2,1,684,1
CAL-07096,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,0,401,1
CAL-07097,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,5,0,414,0
CAL-07098,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2021,70.0,1.45,12,0,725,1
CAL-07099,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,4,0,440,1
CAL-07100,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,8,0,600,1
CAL-07101,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,1,0,422,1
CAL-07102,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2021,70.0,1.45,4,1,709,1
CAL-07103,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2020,70.0,0.9,4,1,333,0
CAL-07104,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,5,1,623,1
CAL-07105,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,621,1
CAL-07106,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,6,0,437,1
CAL-07107,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,1,0,454,1
CAL-07108,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,627,0
CAL-07109,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,8,1,570,1
CAL-07110,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,591,1
CAL-07111,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,0,249,0
CAL-07112,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,2,0,495,1
CAL-07113,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2020,70.0,1.1,6,0,514,1
CAL-07114,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,9,0,248,0
CAL-07115,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,1,0,379,1
CAL-07116,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,9,0,584,1
CAL-07117,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,396,1
CAL-07118,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,9,0,619,1
CAL-07119,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,8,0,492,1
CAL-07120,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,1,633,1
CAL-07121,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,9,1,682,1
CAL-07122,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,1,586,1
CAL-07123,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,1,530,1
CAL-07124,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,1,1,555,1
CAL-07125,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,9,1,647,1
CAL-07126,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,1,0,350,1
CAL-07127,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,9,0,573,1
CAL-07128,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2022,70.0,0.9,4,0,423,1
CAL-07129,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,0,447,1
CAL-07130,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,11,0,436,1
CAL-07131,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2020,70.0,0.95,6,1,633,1
CAL-07132,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,14,0,519,1
CAL-07133,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,1,0,459,1
CAL-07134,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2020,70.0,1.1,3,1,630,1
CAL-07135,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2022,70.0,1.25,3,1,664,1
CAL-07136,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2022,70.0,1.1,10,0,504,1
CAL-07137,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,4,0,517,1
CAL-07138,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,5,0,402,1
CAL-07139,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,5,1,379,0
CAL-07140,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,7,0,457,1
CAL-07141,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,5,1,674,1
CAL-07142,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,1,0,418,1
CAL-07143,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,2,0,490,1
CAL-07144,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,0,405,1
CAL-07145,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2024,70.0,1.2,2,1,714,1
CAL-07146,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2022,70.0,0.95,6,0,471,1
CAL-07147,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,0,482,1
CAL-07148,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,1,397,0
CAL-07149,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,4,1,585,1
CAL-07150,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,0,304,0
CAL-07151,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,9,0,460,1
CAL-07152,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,1,0,399,1
CAL-07153,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,0,462,1
CAL-07154,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2021,70.0,1.2,5,1,690,1
CAL-07155,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,7,0,285,0
CAL-07156,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,2,0,631,1
CAL-07157,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,4,1,559,1
CAL-07158,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,0,410,1
CAL-07159,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2023,70.0,1.25,7,0,586,1
CAL-07160,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,0,424,1
CAL-07161,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,5,0,552,1
CAL-07162,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,409,1
CAL-07163,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,0,556,1
CAL-07164,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,0,507,1
CAL-07165,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,4,0,386,1
CAL-07166,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,3,0,452,1
CAL-07167,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,5,0,606,1
CAL-07168,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,7,0,528,1
CAL-07169,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,6,0,537,1
CAL-07170,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,681,1
CAL-07171,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,4,0,446,1
CAL-07172,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,13,0,515,1
CAL-07173,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2022,70.0,1.45,7,0,613,1
CAL-07174,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,0,455,1
CAL-07175,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,5,1,712,1
CAL-07176,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,3,0,476,1
CAL-07177,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2023,70.0,1.25,4,0,477,1
CAL-07178,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,4,1,412,0
CAL-07179,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,0,465,1
CAL-07180,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,0,565,1
CAL-07181,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,5,0,481,1
CAL-07182,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,3,0,396,1
CAL-07183,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2021,70.0,1.1,2,0,324,0
CAL-07184,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,0,423,1
CAL-07185,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,1,0,410,1
CAL-07186,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,623,1
CAL-07187,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,673,1
CAL-07188,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2022,70.0,1.1,6,1,601,1
CAL-07189,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,0,404,1
CAL-07190,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,1,0,409,1
CAL-07191,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,3,0,411,1
CAL-07192,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,0,581,1
CAL-07193,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2021,70.0,1.45,3,1,706,1
