expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,municipio_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
EXP-03021,YUMBO,ALIMENTOS,Comisaria_2_Familia,2023,62,0.9,6,1,450,1,0,12,1,413,341.0,Medio
EXP-04013,TULUA,ALIMENTOS,Juzgado_3_Familia,2022,71,0.95,6,1,375,1,0,11,4,413,362.0,Medio
EXP-04323,PALMIRA,VIF,Juzgado_1_Familia,2023,74,1.35,10,0,429,1,3,8,2,413,325.75,Medio
EXP-04451,BUENAVENTURA,VIF,Juzgado_1_Familia,2023,89,1.35,10,0,405,1,3,0,2,412,325.75,Medio
EXP-04213,PALMIRA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,74,0.9,6,1,418,1,1,8,1,411,388.25,Medio
EXP-01981,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,67,1.05,6,1,429,1,0,7,6,409,378.75,Medio
EXP-02035,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,67,1.05,6,1,470,1,0,7,6,409,378.75,Medio
EXP-04592,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,6,1,435,0,0,8,1,409,341.0,Medio
EXP-01998,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,71,1.05,6,1,347,0,0,11,6,408,378.75,Medio
EXP-02158,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,62,1.05,6,1,355,1,0,12,6,408,378.75,Medio
EXP-02251,EL CERRITO,VIF,Juzgado_1_Familia,2024,41,1.35,10,0,492,1,3,4,2,408,325.75,Medio
EXP-02813,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,71,1.05,6,1,428,1,0,11,6,408,378.75,Medio
EXP-02998,CALI,VIF,Juzgado_2_Familia,2024,82,1.2,10,0,435,1,3,1,3,408,296.5,Medio
EXP-04902,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,82,0.9,6,1,424,1,1,1,1,408,388.25,Medio
EXP-00776,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2021,89,1.05,9,0,419,1,2,0,6,407,275.0,Medio
EXP-01040,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2021,35,0.95,10,0,372,1,0,10,4,407,362.0,Medio
EXP-04019,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,33,1.05,6,1,463,1,0,13,6,407,378.75,Medio
EXP-03689,TULUA,ALIMENTOS,Juzgado_3_Familia,2024,71,0.95,9,0,387,1,0,11,4,406,362.0,Medio
EXP-04524,FLORIDA,VIF,Juzgado_1_Familia,2023,44,1.35,10,0,416,1,3,5,2,406,325.75,Medio
EXP-03279,FLORIDA,SUSTANCIAS,Juzgado_1_Familia,2022,44,1.35,10,0,367,1,2,5,2,405,336.0,Medio
EXP-01101,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,67,1.05,6,1,338,1,0,7,6,404,378.75,Medio
EXP-04529,PRADERA,ALIMENTOS,Juzgado_3_Familia,2022,38,0.95,6,1,450,1,0,9,4,403,362.0,Medio
EXP-02303,TULUA,ALIMENTOS,Juzgado_3_Familia,2022,71,0.95,9,0,429,1,0,11,4,402,362.0,Medio
EXP-02852,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2022,44,0.95,6,1,385,1,0,5,4,402,362.0,Medio
EXP-00378,EL CERRITO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,41,0.9,6,1,414,1,1,4,1,401,388.25,Medio
EXP-01061,TULUA,ALIMENTOS,Comisaria_2_Familia,2021,71,0.9,9,0,459,1,0,11,1,401,341.0,Medio
EXP-01725,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,62,1.05,6,1,449,1,0,12,6,401,378.75,Medio
EXP-02034,EL CERRITO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,41,0.9,6,1,299,1,1,4,1,401,388.25,Medio
EXP-04650,ZARZAL,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,33,0.9,9,0,426,1,1,13,1,401,388.25,Medio
EXP-02073,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,82,1.05,9,0,404,1,0,1,6,400,378.75,Medio
EXP-02694,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,82,1.05,6,1,375,0,0,1,6,400,378.75,Medio
EXP-04164,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,62,1.05,6,1,414,1,0,12,6,400,378.75,Medio
EXP-00995,CALI,VIF,Juzgado_Penal_Municipal_1,2021,82,1.25,9,0,382,1,3,1,5,399,306.0,Medio
EXP-01166,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2023,44,0.95,6,1,410,1,0,5,4,398,362.0,Medio
EXP-01375,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,9,0,353,1,0,8,1,398,341.0,Medio
EXP-01742,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,89,1.05,6,1,394,1,0,0,6,398,378.75,Medio
EXP-02315,BUENAVENTURA,VIF,Comisaria_1_Familia,2021,89,1.1,9,0,403,1,3,0,0,398,279.0,Medio
EXP-03140,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2023,89,0.95,9,0,374,1,0,0,4,398,362.0,Medio
EXP-00469,PALMIRA,VIF,Juzgado_2_Familia,2021,74,1.2,10,0,375,1,3,8,3,397,296.5,Medio
EXP-03029,SEVILLA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,35,0.9,9,0,398,1,1,10,1,397,388.25,Medio
EXP-03247,JAMUNDI,SUSTANCIAS,Juzgado_3_Familia,2024,67,0.95,10,0,409,1,2,7,4,397,288.5,Medio
EXP-00260,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,62,0.9,8,0,458,1,1,12,1,395,388.25,Medio
EXP-00941,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2022,89,0.95,5,1,481,1,0,0,4,395,362.0,Medio
EXP-03378,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2022,33,0.95,6,1,503,1,0,13,4,395,362.0,Medio
EXP-04080,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,62,0.9,8,0,400,1,1,12,1,395,388.25,Medio
EXP-00553,PALMIRA,SUSTANCIAS,Juzgado_2_Familia,2022,74,1.2,9,0,458,1,2,8,3,394,321.0,Medio
EXP-03252,FLORIDA,SUSTANCIAS,Juzgado_2_Familia,2024,44,1.2,10,0,386,1,2,5,3,394,321.0,Medio
EXP-00290,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_2_Familia,2023,53,0.9,9,0,414,1,0,6,1,393,341.0,Medio
EXP-01377,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_2_Familia,2024,53,0.9,9,0,421,1,0,6,1,393,341.0,Medio
EXP-02644,YUMBO,ALIMENTOS,Juzgado_3_Familia,2023,62,0.95,6,1,247,1,0,12,4,393,362.0,Medio
EXP-00713,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,53,1.05,9,0,443,1,0,6,6,392,378.75,Medio
EXP-01682,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2021,33,0.9,6,1,393,0,0,13,1,392,341.0,Medio
EXP-04132,PRADERA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,38,1.05,6,1,359,1,0,9,6,392,378.75,Medio
EXP-00115,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,35,1.05,6,1,386,1,0,10,6,391,378.75,Medio
EXP-00116,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2022,33,0.9,6,1,362,1,0,13,1,391,341.0,Medio
EXP-00373,FLORIDA,VIF,Juzgado_1_Familia,2021,44,1.35,9,0,412,1,3,5,2,391,325.75,Medio
EXP-01303,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,35,1.05,6,1,380,1,0,10,6,391,378.75,Medio
EXP-00719,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,44,1.05,9,0,450,1,0,5,6,390,378.75,Medio
EXP-02601,BUENAVENTURA,SUSTANCIAS,Juzgado_1_Familia,2023,89,1.35,9,0,350,1,2,0,2,390,336.0,Medio
EXP-03396,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,44,1.05,9,0,395,1,0,5,6,390,378.75,Medio
EXP-03017,TULUA,ALIMENTOS,Juzgado_3_Familia,2021,71,0.95,6,1,399,1,0,11,4,389,362.0,Medio
EXP-04222,CALI,ALIMENTOS,Comisaria_2_Familia,2024,82,0.9,9,0,379,1,0,1,1,389,341.0,Medio
EXP-04274,JAMUNDI,VIF,Juzgado_2_Familia,2021,67,1.2,10,0,382,1,3,7,3,389,296.5,Medio
EXP-00576,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2024,44,0.95,9,0,406,1,0,5,4,388,362.0,Medio
EXP-01129,CARTAGO,SUSTANCIAS,Juzgado_1_Familia,2022,58,1.35,9,0,384,1,2,3,2,388,336.0,Medio
EXP-02093,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2024,35,0.9,6,1,348,1,0,10,1,388,341.0,Medio
EXP-03982,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2023,35,0.9,6,1,441,1,0,10,1,388,341.0,Medio
EXP-00126,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2022,58,0.95,9,0,363,1,0,3,4,387,362.0,Medio
EXP-03451,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,35,1.05,9,0,377,1,0,10,6,387,378.75,Medio
EXP-00836,PRADERA,VIF,Juzgado_1_Familia,2021,38,1.35,9,0,393,1,3,9,2,386,325.75,Medio
EXP-01039,ZARZAL,SUSTANCIAS,Juzgado_2_Familia,2023,33,1.2,9,0,384,1,2,13,3,386,321.0,Medio
EXP-01765,YUMBO,VIF,Juzgado_Penal_Municipal_1,2023,62,1.25,10,0,327,1,3,12,5,386,306.0,Medio
EXP-01435,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,53,1.05,9,0,335,1,0,6,6,385,378.75,Medio
EXP-01918,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2021,44,0.95,9,0,418,1,0,5,4,385,362.0,Medio
EXP-03002,JAMUNDI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,67,1.25,9,0,443,1,2,7,5,385,318.25,Medio
EXP-04923,FLORIDA,SUSTANCIAS,Comisaria_1_Familia,2024,44,1.1,10,0,304,1,2,5,0,385,303.0,Medio
EXP-00424,PALMIRA,VIF,Juzgado_1_Familia,2023,74,1.35,9,0,382,1,3,8,2,384,325.75,Medio
EXP-00442,SEVILLA,VIF,Juzgado_1_Familia,2022,35,1.35,9,0,391,1,3,10,2,384,325.75,Medio
EXP-02437,JAMUNDI,SUSTANCIAS,Comisaria_1_Familia,2022,67,1.1,10,0,348,0,2,7,0,384,303.0,Medio
EXP-02829,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,67,1.05,6,1,450,1,0,7,6,384,378.75,Medio
EXP-03445,TULUA,SUSTANCIAS,Juzgado_2_Familia,2021,71,1.2,9,0,374,1,2,11,3,384,321.0,Medio
EXP-04659,PALMIRA,VIF,Juzgado_1_Familia,2024,74,1.35,9,0,388,1,3,8,2,384,325.75,Medio
EXP-00714,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_1_Familia,2022,53,1.1,9,0,395,1,2,6,0,383,303.0,Medio
EXP-00768,CALI,VIF,Juzgado_1_Familia,2023,82,1.35,9,0,355,1,3,1,2,383,325.75,Medio
EXP-00850,BUENAVENTURA,SUSTANCIAS,Juzgado_2_Familia,2023,89,1.2,9,0,352,1,2,0,3,383,321.0,Medio
EXP-03026,BUENAVENTURA,SUSTANCIAS,Juzgado_2_Familia,2024,89,1.2,9,0,383,1,2,0,3,383,321.0,Medio
EXP-00575,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2020,44,0.95,9,0,420,1,0,5,4,382,362.0,Medio
EXP-02524,PRADERA,ALIMENTOS,Juzgado_3_Familia,2024,38,0.95,9,0,429,1,0,9,4,382,362.0,Medio
EXP-03999,PRADERA,ALIMENTOS,Comisaria_2_Familia,2024,38,0.9,9,0,370,1,0,9,1,382,341.0,Medio
EXP-04267,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2024,89,1.05,9,0,392,1,3,0,6,382,268.0,Medio
EXP-04787,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2021,33,0.95,9,0,327,1,0,13,4,381,362.0,Medio
EXP-00945,CARTAGO,VIF,Juzgado_1_Familia,2023,58,1.35,9,0,410,1,3,3,2,380,325.75,Medio
EXP-01255,PRADERA,VIF,Juzgado_Penal_Municipal_2,2021,38,1.05,9,0,410,1,3,9,6,380,268.0,Medio
EXP-01350,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2024,48,0.9,9,0,384,1,0,2,1,380,341.0,Medio
EXP-02501,CARTAGO,VIF,Juzgado_1_Familia,2023,58,1.35,9,0,349,1,3,3,2,380,325.75,Medio
EXP-02703,CANDELARIA,VIF,Juzgado_1_Familia,2021,48,1.35,9,0,401,1,3,2,2,380,325.75,Medio
EXP-03363,CARTAGO,VIF,Juzgado_1_Familia,2024,58,1.35,9,0,388,1,3,3,2,380,325.75,Medio
EXP-03710,CARTAGO,VIF,Juzgado_1_Familia,2022,58,1.35,9,0,374,1,3,3,2,380,325.75,Medio
EXP-04402,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2023,48,0.9,9,0,353,1,0,2,1,380,341.0,Medio
EXP-02241,BUENAVENTURA,VIF,Juzgado_2_Familia,2024,89,1.2,9,0,425,1,3,0,3,379,296.5,Medio
EXP-04251,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,71,1.05,6,1,400,1,0,11,6,379,378.75,Medio
EXP-01016,BUENAVENTURA,SUSTANCIAS,Juzgado_1_Familia,2021,89,1.35,8,0,377,1,2,0,2,378,336.0,Medio
EXP-01938,TULUA,ALIMENTOS,Comisaria_2_Familia,2021,71,0.9,6,1,341,1,0,11,1,378,341.0,Medio
EXP-02202,SEVILLA,VIF,Juzgado_2_Familia,2023,35,1.2,10,0,360,1,3,10,3,378,296.5,Medio
EXP-02984,YUMBO,VIF,Juzgado_1_Familia,2021,62,1.35,9,0,409,1,3,12,2,378,325.75,Medio
EXP-03443,CALI,VIF,Juzgado_1_Familia,2022,82,1.35,9,0,344,1,3,1,2,378,325.75,Medio
EXP-03454,TULUA,ALIMENTOS,Comisaria_2_Familia,2021,71,0.9,6,1,352,1,0,11,1,378,341.0,Medio
EXP-03568,CALI,VIF,Juzgado_1_Familia,2022,82,1.35,9,0,363,1,3,1,2,378,325.75,Medio
EXP-04008,PRADERA,ALIMENTOS,Juzgado_3_Familia,2022,38,0.95,9,0,371,1,0,9,4,378,362.0,Medio
EXP-04645,CALI,ALIMENTOS,Comisaria_2_Familia,2021,82,0.9,9,0,348,1,0,1,1,377,341.0,Medio
EXP-00498,JAMUNDI,VIF,Juzgado_1_Familia,2024,67,1.35,9,0,392,1,3,7,2,376,325.75,Medio
EXP-02346,PRADERA,SUSTANCIAS,Comisaria_2_Familia,2022,38,0.9,9,0,378,1,2,9,1,376,264.75,Medio
EXP-02942,TULUA,VIF,Juzgado_1_Familia,2021,71,1.35,9,0,399,1,3,11,2,375,325.75,Medio
EXP-02366,JAMUNDI,SUSTANCIAS,Juzgado_3_Familia,2024,67,0.95,9,0,376,1,2,7,4,374,288.5,Medio
EXP-03628,TULUA,VIF,Juzgado_Penal_Municipal_1,2021,71,1.25,9,0,348,1,3,11,5,374,306.0,Medio
EXP-00215,CARTAGO,VIF,Juzgado_2_Familia,2022,58,1.2,9,0,369,1,3,3,3,373,296.5,Medio
EXP-00285,BUENAVENTURA,ALIMENTOS,Comisaria_2_Familia,2024,89,0.9,5,1,415,1,0,0,1,373,341.0,Medio
EXP-01000,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2024,35,1.25,9,0,381,1,3,10,5,373,306.0,Medio
EXP-00212,TULUA,ALIMENTOS,Juzgado_3_Familia,2024,71,0.95,8,0,377,1,0,11,4,372,362.0,Medio
EXP-00904,CANDELARIA,VIF,Juzgado_Penal_Municipal_1,2023,48,1.25,9,0,406,1,3,2,5,372,306.0,Medio
EXP-01130,CALI,VIF,Juzgado_Penal_Municipal_1,2020,82,1.25,8,0,406,1,3,1,5,372,306.0,Medio
EXP-01245,CANDELARIA,VIF,Juzgado_Penal_Municipal_1,2024,48,1.25,9,0,324,1,3,2,5,372,306.0,Medio
EXP-03765,TULUA,ALIMENTOS,Juzgado_3_Familia,2024,71,0.95,8,0,359,1,0,11,4,372,362.0,Medio
EXP-04941,TULUA,ALIMENTOS,Juzgado_3_Familia,2023,71,0.95,8,0,421,1,0,11,4,372,362.0,Medio
EXP-01662,JAMUNDI,VIF,Juzgado_2_Familia,2023,67,1.2,9,0,417,1,3,7,3,371,296.5,Medio
EXP-02478,YUMBO,VIF,Juzgado_1_Familia,2022,62,1.35,9,0,328,1,3,12,2,371,325.75,Medio
EXP-03322,ZARZAL,SUSTANCIAS,Juzgado_1_Familia,2021,33,1.35,8,0,364,1,2,13,2,371,336.0,Medio
EXP-04861,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2023,74,1.25,8,0,344,1,3,8,5,371,306.0,Medio
EXP-01976,CARTAGO,SUSTANCIAS,Comisaria_2_Familia,2023,58,0.9,9,0,365,0,2,3,1,370,264.75,Medio
EXP-02641,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2021,89,0.95,5,1,406,1,0,0,4,370,362.0,Medio
EXP-03490,PRADERA,VIF,Juzgado_Penal_Municipal_1,2023,38,1.25,9,0,318,1,3,9,5,370,306.0,Medio
EXP-03567,PRADERA,VIF,Juzgado_Penal_Municipal_1,2024,38,1.25,9,0,398,1,3,9,5,370,306.0,Medio
EXP-01200,CALI,SUSTANCIAS,Juzgado_1_Familia,2020,82,1.35,8,0,395,1,2,1,2,369,336.0,Medio
EXP-01358,GUADALAJARA DE BUGA,VIF,Juzgado_2_Familia,2022,53,1.2,9,0,343,1,3,6,3,367,296.5,Medio
EXP-04163,TULUA,VIF,Juzgado_2_Familia,2024,71,1.2,9,0,386,1,3,11,3,367,296.5,Medio
EXP-00523,CALI,ALIMENTOS,Juzgado_3_Familia,2022,82,0.95,8,0,387,1,0,1,4,366,362.0,Medio
EXP-00948,CALI,ALIMENTOS,Juzgado_3_Familia,2022,82,0.95,8,0,413,1,0,1,4,366,362.0,Medio
EXP-04696,TULUA,ALIMENTOS,Comisaria_2_Familia,2024,71,0.9,8,0,375,1,0,11,1,366,341.0,Medio
EXP-00813,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2023,58,0.95,5,1,400,1,0,3,4,365,362.0,Medio
EXP-01709,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,8,0,347,1,0,8,1,365,341.0,Medio
EXP-04657,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2024,58,0.95,5,1,399,1,0,3,4,365,362.0,Medio
EXP-01330,PRADERA,VIF,Juzgado_1_Familia,2020,38,1.35,8,0,373,1,3,9,2,363,325.75,Medio
EXP-00308,PRADERA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,38,1.25,8,0,351,1,2,9,5,362,318.25,Medio
EXP-01046,PRADERA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,38,1.25,8,0,410,1,2,9,5,362,318.25,Medio
EXP-02055,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_1_Familia,2023,53,1.35,8,0,376,1,2,6,2,362,336.0,Medio
EXP-02271,PRADERA,SUSTANCIAS,Juzgado_3_Familia,2024,38,0.95,9,0,301,1,2,9,4,362,288.5,Medio
EXP-03188,BUENAVENTURA,VIF,Juzgado_2_Familia,2021,89,1.2,8,0,395,1,3,0,3,362,296.5,Medio
EXP-03429,SEVILLA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,35,1.25,8,0,387,1,2,10,5,362,318.25,Medio
EXP-00851,YUMBO,ALIMENTOS,Comisaria_2_Familia,2023,62,0.9,8,0,331,1,0,12,1,361,341.0,Medio
EXP-02380,YUMBO,SUSTANCIAS,Juzgado_1_Familia,2021,62,1.35,8,0,314,1,2,12,2,361,336.0,Medio
EXP-03300,BUENAVENTURA,SUSTANCIAS,Juzgado_2_Familia,2021,89,1.2,8,0,315,1,2,0,3,360,321.0,Medio
EXP-04131,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_1_Familia,2021,53,1.35,8,0,297,1,2,6,2,360,336.0,Medio
EXP-00881,FLORIDA,SUSTANCIAS,Juzgado_1_Familia,2024,44,1.35,8,0,308,1,2,5,2,359,336.0,Medio
EXP-00922,TULUA,SUSTANCIAS,Juzgado_1_Familia,2023,71,1.35,8,0,364,1,2,11,2,359,336.0,Medio
EXP-02016,CARTAGO,SUSTANCIAS,Juzgado_1_Familia,2020,58,1.35,8,0,384,1,2,3,2,359,336.0,Medio
EXP-02223,PRADERA,SUSTANCIAS,Juzgado_2_Familia,2023,38,1.2,8,0,391,1,2,9,3,359,321.0,Medio
EXP-04381,BUENAVENTURA,SUSTANCIAS,Juzgado_1_Familia,2022,89,1.35,8,0,443,1,2,0,2,359,336.0,Medio
EXP-01896,CALI,VIF,Juzgado_Penal_Municipal_1,2022,82,1.25,8,0,410,1,3,1,5,358,306.0,Medio
EXP-01905,CALI,VIF,Juzgado_Penal_Municipal_1,2024,82,1.25,8,0,326,1,3,1,5,358,306.0,Medio
EXP-04794,JAMUNDI,VIF,Juzgado_1_Familia,2020,67,1.35,8,0,365,1,3,7,2,358,325.75,Medio
EXP-00522,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_2_Familia,2023,53,0.9,5,1,415,1,0,6,1,356,341.0,Medio
EXP-02084,PALMIRA,VIF,Juzgado_1_Familia,2022,74,1.35,8,0,338,1,3,8,2,356,325.75,Medio
EXP-02936,PALMIRA,VIF,Juzgado_1_Familia,2022,74,1.35,8,0,413,1,3,8,2,356,325.75,Medio
EXP-00049,PALMIRA,VIF,Juzgado_1_Familia,2024,74,1.35,8,0,333,1,3,8,2,355,325.75,Medio
EXP-00798,ZARZAL,SUSTANCIAS,Juzgado_2_Familia,2024,33,1.2,8,0,247,1,2,13,3,355,321.0,Medio
EXP-01026,PALMIRA,VIF,Juzgado_1_Familia,2023,74,1.35,8,0,290,1,3,8,2,355,325.75,Medio
EXP-01671,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2024,35,0.9,8,0,352,1,0,10,1,355,341.0,Medio
EXP-01934,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2023,35,0.9,8,0,305,1,0,10,1,355,341.0,Medio
EXP-02739,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2024,41,0.9,5,1,354,1,0,4,1,355,341.0,Medio
EXP-03162,BUENAVENTURA,SUSTANCIAS,Juzgado_3_Familia,2024,89,0.95,8,0,380,1,2,0,4,355,288.5,Medio
EXP-01761,FLORIDA,VIF,Juzgado_1_Familia,2021,44,1.35,8,0,354,1,3,5,2,354,325.75,Medio
EXP-02924,PALMIRA,SUSTANCIAS,Comisaria_1_Familia,2023,74,1.1,8,0,317,1,2,8,0,354,303.0,Medio
EXP-04739,ZARZAL,VIF,Juzgado_1_Familia,2024,33,1.35,8,0,356,1,3,13,2,354,325.75,Medio
EXP-00147,SEVILLA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,35,1.05,8,0,331,1,2,10,6,353,275.0,Medio
EXP-00376,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,82,1.25,8,0,384,1,2,1,5,353,318.25,Medio
EXP-00402,TULUA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,71,1.05,8,0,353,1,2,11,6,353,275.0,Medio
EXP-01695,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2022,44,0.9,5,1,379,1,0,5,1,353,341.0,Medio
EXP-01731,PRADERA,VIF,Comisaria_1_Familia,2023,38,1.1,9,0,325,1,3,9,0,353,279.0,Medio
EXP-03813,BUENAVENTURA,VIF,Comisaria_1_Familia,2023,89,1.1,8,0,400,1,3,0,0,353,279.0,Medio
EXP-01489,JAMUNDI,SUSTANCIAS,Juzgado_2_Familia,2021,67,1.2,8,0,338,1,2,7,3,352,321.0,Medio
EXP-02805,CALI,ALIMENTOS,Comisaria_2_Familia,2023,82,0.9,5,1,468,1,0,1,1,352,341.0,Medio
EXP-02846,EL CERRITO,VIF,Comisaria_1_Familia,2021,41,1.1,9,0,348,1,3,4,0,352,279.0,Medio
EXP-03420,PALMIRA,VIF,Juzgado_2_Familia,2022,74,1.2,8,0,335,1,3,8,3,352,296.5,Medio
EXP-03647,TULUA,SUSTANCIAS,Comisaria_1_Familia,2024,71,1.1,8,0,341,1,2,11,0,352,303.0,Medio
EXP-04102,PALMIRA,VIF,Juzgado_2_Familia,2022,74,1.2,8,0,282,1,3,8,3,352,296.5,Medio
EXP-00320,BUENAVENTURA,VIF,Juzgado_1_Familia,2023,89,1.35,8,0,325,1,3,0,2,351,325.75,Medio
EXP-00570,FLORIDA,VIF,Juzgado_1_Familia,2022,44,1.35,8,0,352,1,3,5,2,351,325.75,Medio
EXP-03734,CALI,VIF,Comisaria_1_Familia,2022,82,1.1,8,0,273,1,3,1,0,351,279.0,Medio
EXP-04920,BUENAVENTURA,VIF,Juzgado_1_Familia,2024,89,1.35,8,0,408,1,3,0,2,351,325.75,Medio
EXP-00636,TULUA,SUSTANCIAS,Juzgado_3_Familia,2024,71,0.95,8,0,344,1,2,11,4,350,288.5,Medio
EXP-02390,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2024,35,1.25,8,0,347,1,3,10,5,350,306.0,Medio
EXP-02442,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_1_Familia,2024,53,1.1,8,0,371,1,2,6,0,350,303.0,Medio
EXP-03235,GUADALAJARA DE BUGA,VIF,Juzgado_1_Familia,2022,53,1.35,8,0,323,1,3,6,2,350,325.75,Medio
EXP-00129,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2024,67,0.9,8,0,395,1,0,7,1,349,341.0,Medio
EXP-00265,CALI,VIF,Juzgado_2_Familia,2022,82,1.2,8,0,325,1,3,1,3,349,296.5,Medio
EXP-00318,CALI,VIF,Juzgado_2_Familia,2022,82,1.2,8,0,346,1,3,1,3,349,296.5,Medio
EXP-00324,CARTAGO,ALIMENTOS,Comisaria_2_Familia,2023,58,0.9,8,0,423,1,0,3,1,349,341.0,Medio
EXP-00506,BUENAVENTURA,VIF,Juzgado_3_Familia,2023,89,0.95,8,0,356,1,3,0,4,349,255.0,Medio
EXP-01799,GUADALAJARA DE BUGA,VIF,Juzgado_1_Familia,2024,53,1.35,8,0,312,1,3,6,2,349,325.75,Medio
EXP-01849,GUADALAJARA DE BUGA,VIF,Juzgado_1_Familia,2024,53,1.35,8,0,333,1,3,6,2,349,325.75,Medio
EXP-01857,CALI,VIF,Juzgado_1_Familia,2024,82,1.35,8,0,422,1,3,1,2,349,325.75,Medio
EXP-02152,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,5,1,322,0,0,8,1,349,341.0,Medio
EXP-03373,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2023,67,0.9,8,0,342,1,0,7,1,349,341.0,Medio
EXP-03523,YUMBO,VIF,Juzgado_2_Familia,2021,62,1.2,8,0,363,1,3,12,3,349,296.5,Medio
