expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,municipio_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
EXP-01344,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,6,0,442,1,3,8,0,414,286.0,Medio
EXP-01502,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,2,0,314,0,3,8,5,414,300.0,Medio
EXP-01690,CALI,SUSTANCIAS,Juzgado_2_Familia,2022,70.34,1.2,1,0,425,1,2,8,3,414,319.0,Medio
EXP-02043,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,6,0,480,1,2,8,6,414,283.5,Medio
EXP-02596,CALI,SUSTANCIAS,Comisaria_1_Familia,2021,70.34,1.1,1,0,392,1,2,8,0,414,293.0,Medio
EXP-03273,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,2,0,418,1,3,8,5,414,300.0,Medio
EXP-04333,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,2,0,428,1,3,8,5,414,300.0,Medio
EXP-04525,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,6,0,449,1,3,8,0,414,286.0,Medio
EXP-05678,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,6,0,439,1,3,8,0,414,286.0,Medio
EXP-05865,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,5,0,454,1,3,8,0,414,286.0,Medio
EXP-06143,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,4,0,428,1,3,8,0,414,286.0,Medio
EXP-07186,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,4,0,453,1,3,8,0,414,286.0,Medio
EXP-07602,CALI,SUSTANCIAS,Comisaria_1_Familia,2021,70.34,1.1,1,0,468,1,2,8,0,414,293.0,Medio
EXP-07625,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,6,0,412,0,3,8,0,414,286.0,Medio
EXP-08539,CALI,SUSTANCIAS,Juzgado_2_Familia,2022,70.34,1.2,1,0,453,1,2,8,3,414,319.0,Medio
EXP-08944,CALI,VIF,Juzgado_Penal_Municipal_1,2020,70.34,1.25,2,0,445,1,3,8,5,414,300.0,Medio
EXP-09375,ROLDANILLO,ALIMENTOS,Juzgado_3_Familia,2024,1.26,0.95,9,1,414,1,0,30,4,414,410.0,Medio
EXP-11063,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,6,0,438,1,3,8,0,414,286.0,Medio
EXP-00782,TORO,ALIMENTOS,Juzgado_3_Familia,2024,0.1333333333333333,0.95,7,1,406,1,0,34,4,413,410.0,Medio
EXP-05664,CALI,VIF,Juzgado_Penal_Municipal_1,2020,70.34,1.25,3,0,461,1,3,8,5,413,300.0,Medio
EXP-06418,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,6,0,471,1,3,8,0,413,286.0,Medio
EXP-06566,CALI,SUSTANCIAS,Comisaria_1_Familia,2022,70.34,1.1,2,0,406,1,2,8,0,413,293.0,Medio
EXP-07338,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,3,0,396,0,3,8,3,413,309.0,Medio
EXP-10375,TULUA,ALIMENTOS,Juzgado_3_Familia,2024,3.34,0.95,10,1,472,1,0,36,4,413,410.0,Medio
EXP-10431,CALI,SUSTANCIAS,Comisaria_1_Familia,2022,70.34,1.1,2,0,412,1,2,8,0,413,293.0,Medio
EXP-10858,CALI,VIF,Juzgado_Penal_Municipal_1,2020,70.34,1.25,3,0,259,0,3,8,5,413,300.0,Medio
EXP-11035,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,4,0,181,0,2,8,6,413,283.5,Medio
EXP-11153,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,3,0,437,1,3,8,3,413,309.0,Medio
EXP-11206,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,4,0,445,1,2,8,6,413,283.5,Medio
EXP-11277,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,3,0,453,1,3,8,3,413,309.0,Medio
EXP-05775,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2022,11.54,0.95,10,1,230,0,0,26,4,412,410.0,Medio
EXP-08758,CALI,VIF,Juzgado_2_Familia,2021,70.34,1.2,2,0,377,0,3,8,3,412,309.0,Medio
EXP-11651,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,4,0,411,1,3,8,0,412,286.0,Medio
EXP-00110,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2024,11.54,0.95,10,1,421,1,0,26,4,411,410.0,Medio
EXP-00885,CALI,SUSTANCIAS,Comisaria_1_Familia,2024,70.34,1.1,1,0,418,1,2,8,0,411,293.0,Medio
EXP-04049,TULUA,ALIMENTOS,Juzgado_3_Familia,2024,3.34,0.95,8,1,455,1,0,36,4,411,410.0,Medio
EXP-06597,CALI,SUSTANCIAS,Comisaria_1_Familia,2023,70.34,1.1,1,0,434,1,2,8,0,411,293.0,Medio
EXP-06961,CALI,SUSTANCIAS,Comisaria_1_Familia,2024,70.34,1.1,1,0,183,0,2,8,0,411,293.0,Medio
EXP-08174,SIN_DATO,ALIMENTOS,Juzgado_3_Familia,2023,2.2,0.95,8,1,417,1,0,33,4,411,410.0,Medio
EXP-08272,CALI,SUSTANCIAS,Comisaria_1_Familia,2024,70.34,1.1,1,0,409,1,2,8,0,411,293.0,Medio
EXP-10394,CALI,SUSTANCIAS,Comisaria_1_Familia,2023,70.34,1.1,1,0,421,1,2,8,0,411,293.0,Medio
EXP-11937,CALI,SUSTANCIAS,Comisaria_1_Familia,2023,70.34,1.1,1,0,234,0,2,8,0,411,293.0,Medio
EXP-00051,CALI,SUSTANCIAS,Comisaria_2_Familia,2022,70.34,0.9,7,0,419,1,2,8,1,410,288.0,Medio
EXP-01510,CALI,SUSTANCIAS,Comisaria_1_Familia,2022,70.34,1.1,1,0,410,1,2,8,0,410,293.0,Medio
EXP-01930,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,3,0,450,1,2,8,6,410,283.5,Medio
EXP-02920,CALI,VIF,Juzgado_2_Familia,2020,70.34,1.2,2,0,442,1,3,8,3,410,309.0,Medio
EXP-03920,CALI,SUSTANCIAS,Comisaria_2_Familia,2022,70.34,0.9,7,0,423,1,2,8,1,410,288.0,Medio
EXP-05730,CALI,VIF,Juzgado_2_Familia,2020,70.34,1.2,2,0,403,1,3,8,3,410,309.0,Medio
EXP-05768,CALI,SUSTANCIAS,Comisaria_1_Familia,2022,70.34,1.1,1,0,438,1,2,8,0,410,293.0,Medio
EXP-05901,CALI,VIF,Juzgado_Penal_Municipal_1,2020,70.34,1.25,1,0,438,1,3,8,5,410,300.0,Medio
EXP-05945,CALI,VIF,Juzgado_2_Familia,2020,70.34,1.2,2,0,428,1,3,8,3,410,309.0,Medio
EXP-09349,CALI,SUSTANCIAS,Comisaria_1_Familia,2022,70.34,1.1,1,0,428,1,2,8,0,410,293.0,Medio
EXP-10690,CALI,VIF,Juzgado_2_Familia,2020,70.34,1.2,2,0,207,0,3,8,3,410,309.0,Medio
EXP-10870,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,3,0,186,0,2,8,6,410,283.5,Medio
EXP-11828,CALI,VIF,Juzgado_2_Familia,2020,70.34,1.2,2,0,442,1,3,8,3,410,309.0,Medio
EXP-00583,CALI,SUSTANCIAS,Juzgado_3_Familia,2021,70.34,0.95,4,0,417,1,2,8,4,409,279.5,Medio
EXP-00888,CARTAGO,ALIMENTOS,Comisaria_2_Familia,2023,5.56,0.9,9,1,433,1,0,11,1,409,406.0,Medio
EXP-01248,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,4,0,339,0,3,8,0,409,286.0,Medio
EXP-01899,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,4,0,452,1,3,8,0,409,286.0,Medio
EXP-02121,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,2,0,455,1,3,8,3,409,309.0,Medio
EXP-02129,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,3,0,428,1,2,8,6,409,283.5,Medio
EXP-02325,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,4,0,451,1,3,8,0,409,286.0,Medio
EXP-03144,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,2,0,466,1,3,8,3,409,309.0,Medio
EXP-03609,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,2,0,467,1,3,8,3,409,309.0,Medio
EXP-03630,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,4,0,446,1,3,8,0,409,286.0,Medio
EXP-05367,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,4,0,301,0,3,8,0,409,286.0,Medio
EXP-06520,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,2,0,418,1,3,8,3,409,309.0,Medio
EXP-07187,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,4,0,451,1,3,8,0,409,286.0,Medio
EXP-07454,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,2,0,479,1,3,8,3,409,309.0,Medio
EXP-08019,CALI,ALIMENTOS,Comisaria_2_Familia,2022,70.34,0.9,1,0,403,1,0,8,1,409,406.0,Medio
EXP-08193,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,4,0,437,1,3,8,0,409,286.0,Medio
EXP-08275,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,2,0,434,1,3,8,3,409,309.0,Medio
EXP-09267,CALI,ALIMENTOS,Comisaria_2_Familia,2022,70.34,0.9,1,0,417,1,0,8,1,409,406.0,Medio
EXP-09985,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,2,0,350,0,3,8,3,409,309.0,Medio
EXP-10359,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,2,0,428,1,3,8,3,409,309.0,Medio
EXP-11091,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,4,0,441,1,3,8,0,409,286.0,Medio
EXP-11631,CALI,ALIMENTOS,Comisaria_2_Familia,2022,70.34,0.9,1,0,392,0,0,8,1,409,406.0,Medio
EXP-11868,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,2,0,448,1,3,8,3,409,309.0,Medio
EXP-00332,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,3,0,441,1,3,8,5,408,300.0,Medio
EXP-01218,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,4,0,438,1,3,8,0,408,286.0,Medio
EXP-03419,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,4,0,295,0,3,8,0,408,286.0,Medio
EXP-03432,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,1,0,443,1,3,8,5,408,300.0,Medio
EXP-03659,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,3,0,442,1,3,8,5,408,300.0,Medio
EXP-06106,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,1,0,430,1,3,8,5,408,300.0,Medio
EXP-06256,CARTAGO,ALIMENTOS,Comisaria_2_Familia,2024,5.56,0.9,10,1,465,1,0,11,1,408,406.0,Medio
EXP-06636,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,1,0,436,1,3,8,5,408,300.0,Medio
EXP-06746,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,3,0,420,1,3,8,0,408,286.0,Medio
EXP-06810,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,3,0,414,1,3,8,0,408,286.0,Medio
EXP-06841,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,2,0,459,1,3,8,5,408,300.0,Medio
EXP-07020,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,3,0,422,1,3,8,3,408,309.0,Medio
EXP-07295,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,3,0,479,1,3,8,5,408,300.0,Medio
EXP-07961,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,3,0,204,0,3,8,5,408,300.0,Medio
EXP-09585,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,3,0,449,1,3,8,3,408,309.0,Medio
EXP-11848,ROLDANILLO,ALIMENTOS,Comisaria_2_Familia,2023,1.26,0.9,12,1,466,1,0,30,1,408,406.0,Medio
EXP-11975,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,3,0,451,1,3,8,3,408,309.0,Medio
EXP-00153,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,1,0,229,0,0,8,1,407,406.0,Medio
EXP-00484,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,1,0,411,1,3,8,5,407,300.0,Medio
EXP-00755,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,1,0,454,1,0,8,1,407,406.0,Medio
EXP-01613,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,436,1,0,8,1,407,406.0,Medio
EXP-02528,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,461,1,0,8,1,407,406.0,Medio
EXP-03119,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,3,0,428,1,3,8,0,407,286.0,Medio
EXP-03140,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,412,1,0,8,1,407,406.0,Medio
EXP-03627,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2022,1.62,0.9,11,1,443,1,0,32,1,407,406.0,Medio
EXP-05275,CALI,VIF,Juzgado_Penal_Municipal_2,2020,70.34,1.05,7,0,383,0,3,8,6,407,272.5,Medio
EXP-05357,CALI,ALIMENTOS,Comisaria_2_Familia,2020,70.34,0.9,1,0,432,1,0,8,1,407,406.0,Medio
EXP-05577,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,1,0,401,0,3,8,5,407,300.0,Medio
EXP-07983,CALI,ALIMENTOS,Comisaria_2_Familia,2021,70.34,0.9,1,0,411,1,0,8,1,407,406.0,Medio
EXP-08192,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,1,0,436,1,0,8,1,407,406.0,Medio
EXP-08591,CALI,ALIMENTOS,Comisaria_2_Familia,2020,70.34,0.9,1,0,439,1,0,8,1,407,406.0,Medio
EXP-10143,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,1,0,463,1,3,8,5,407,300.0,Medio
EXP-10543,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,475,1,0,8,1,407,406.0,Medio
EXP-10692,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,475,1,0,8,1,407,406.0,Medio
EXP-10813,CALI,VIF,Juzgado_Penal_Municipal_2,2020,70.34,1.05,7,0,452,1,3,8,6,407,272.5,Medio
EXP-11219,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,420,1,0,8,1,407,406.0,Medio
EXP-11225,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,1,0,225,0,0,8,1,407,406.0,Medio
EXP-05715,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,5,0,466,1,2,8,4,406,279.5,Medio
EXP-08529,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,5,0,466,1,2,8,4,406,279.5,Medio
EXP-01158,CALI,SUSTANCIAS,Juzgado_3_Familia,2021,70.34,0.95,3,0,451,1,2,8,4,405,279.5,Medio
EXP-02999,CALI,VIF,Juzgado_2_Familia,2021,70.34,1.2,1,0,439,1,3,8,3,405,309.0,Medio
EXP-03650,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,1,0,459,1,3,8,3,405,309.0,Medio
EXP-04165,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,2,0,363,1,3,8,3,405,309.0,Medio
EXP-04587,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,1,0,451,1,3,8,3,405,309.0,Medio
EXP-04816,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,1,0,435,1,3,8,3,405,309.0,Medio
EXP-05487,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,1,0,411,1,3,8,3,405,309.0,Medio
EXP-06056,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,1,0,445,1,3,8,3,405,309.0,Medio
EXP-06088,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,2,0,453,1,3,8,3,405,309.0,Medio
EXP-09019,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,2,0,401,1,3,8,3,405,309.0,Medio
EXP-09560,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,1,0,438,1,3,8,3,405,309.0,Medio
EXP-10128,CALI,SUSTANCIAS,Comisaria_2_Familia,2023,70.34,0.9,7,0,455,1,2,8,1,405,288.0,Medio
EXP-10837,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,1,0,173,0,3,8,3,405,309.0,Medio
EXP-11519,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,2,0,426,1,3,8,3,405,309.0,Medio
EXP-11720,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,2,0,440,1,3,8,3,405,309.0,Medio
EXP-11802,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,2,0,365,0,3,8,3,405,309.0,Medio
EXP-01103,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,2,0,414,1,3,8,0,404,286.0,Medio
EXP-01911,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,3,0,438,1,3,8,0,404,286.0,Medio
EXP-02599,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,3,0,417,1,3,8,0,404,286.0,Medio
EXP-02697,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,3,0,448,1,3,8,0,404,286.0,Medio
EXP-04428,CALI,SUSTANCIAS,Comisaria_2_Familia,2020,70.34,0.9,5,0,437,1,2,8,1,404,288.0,Medio
EXP-04539,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,3,0,448,1,3,8,0,404,286.0,Medio
EXP-05438,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,6,0,411,1,2,8,4,404,279.5,Medio
EXP-06010,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,3,0,446,1,3,8,0,404,286.0,Medio
EXP-06912,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,6,0,452,1,2,8,4,404,279.5,Medio
EXP-08114,CALI,VIF,Juzgado_Penal_Municipal_2,2021,70.34,1.05,5,0,455,1,3,8,6,404,272.5,Medio
EXP-10182,CALI,SUSTANCIAS,Comisaria_2_Familia,2020,70.34,0.9,5,0,428,1,2,8,1,404,288.0,Medio
EXP-10626,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,3,0,441,1,3,8,0,404,286.0,Medio
EXP-11840,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,3,0,409,1,3,8,0,404,286.0,Medio
EXP-04457,CALI,SUSTANCIAS,Juzgado_3_Familia,2023,70.34,0.95,4,0,427,1,2,8,4,403,279.5,Medio
EXP-06919,CALI,SUSTANCIAS,Juzgado_3_Familia,2022,70.34,0.95,4,0,429,1,2,8,4,403,279.5,Medio
EXP-09807,CALI,SUSTANCIAS,Juzgado_3_Familia,2023,70.34,0.95,4,0,396,1,2,8,4,403,279.5,Medio
EXP-10123,CALI,SUSTANCIAS,Juzgado_3_Familia,2023,70.34,0.95,4,0,403,1,2,8,4,403,279.5,Medio
EXP-02326,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,3,0,460,1,3,8,0,402,286.0,Medio
EXP-02494,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,2,0,406,1,3,8,0,402,286.0,Medio
EXP-04440,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,3,0,232,0,3,8,0,402,286.0,Medio
EXP-06549,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,2,0,417,1,3,8,0,402,286.0,Medio
EXP-09515,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,2,0,428,1,3,8,0,402,286.0,Medio
EXP-10146,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,2,0,428,1,3,8,0,402,286.0,Medio
EXP-10881,CALI,VIF,Comisaria_1_Familia,2020,70.34,1.1,2,0,396,1,3,8,0,402,286.0,Medio
EXP-00417,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,7,0,430,1,3,8,6,401,272.5,Medio
EXP-00540,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,409,1,3,8,3,401,309.0,Medio
EXP-01049,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,2,0,457,1,2,8,6,401,283.5,Medio
EXP-01588,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,433,1,3,8,3,401,309.0,Medio
EXP-01665,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,420,1,3,8,3,401,309.0,Medio
EXP-04011,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,2,0,397,1,2,8,6,401,283.5,Medio
EXP-04415,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,7,0,464,1,3,8,6,401,272.5,Medio
EXP-05871,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,7,0,435,1,3,8,6,401,272.5,Medio
EXP-06166,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,408,1,3,8,3,401,309.0,Medio
EXP-06449,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,404,1,3,8,3,401,309.0,Medio
EXP-07507,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,7,0,459,1,3,8,6,401,272.5,Medio
EXP-07578,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,415,1,3,8,3,401,309.0,Medio
EXP-08082,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,2,0,475,1,2,8,6,401,283.5,Medio
EXP-10042,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,1,0,446,1,3,8,3,401,309.0,Medio
EXP-10743,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,7,0,442,1,3,8,6,401,272.5,Medio
EXP-11360,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,7,0,209,0,3,8,6,401,272.5,Medio
EXP-06844,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,2,0,413,1,2,8,6,400,283.5,Medio
EXP-08340,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2020,70.34,1.05,1,0,420,1,2,8,6,400,283.5,Medio
EXP-09122,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2020,70.34,1.05,1,0,385,1,2,8,6,400,283.5,Medio
EXP-11909,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,2,0,420,1,2,8,6,400,283.5,Medio
EXP-00204,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,204,0,3,8,0,399,286.0,Medio
EXP-00444,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,436,1,3,8,0,399,286.0,Medio
EXP-00664,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,3,0,419,1,2,8,4,399,279.5,Medio
EXP-01242,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,2,0,214,0,3,8,0,399,286.0,Medio
EXP-01328,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,2,0,404,1,3,8,0,399,286.0,Medio
EXP-01404,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,443,1,3,8,0,399,286.0,Medio
EXP-02352,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,419,1,3,8,0,399,286.0,Medio
EXP-02730,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,479,1,3,8,0,399,286.0,Medio
EXP-02756,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,1,0,417,1,2,8,6,399,283.5,Medio
EXP-02905,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,424,1,3,8,0,399,286.0,Medio
EXP-03319,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,2,0,266,0,3,8,0,399,286.0,Medio
EXP-03421,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,420,1,3,8,0,399,286.0,Medio
EXP-03840,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,404,1,3,8,0,399,286.0,Medio
EXP-05494,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,2,0,433,1,3,8,0,399,286.0,Medio
EXP-05570,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,1,0,372,1,2,8,6,399,283.5,Medio
EXP-05675,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,419,1,3,8,0,399,286.0,Medio
EXP-07123,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,1,0,408,1,2,8,6,399,283.5,Medio
EXP-08414,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,425,1,3,8,0,399,286.0,Medio
EXP-08540,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,1,0,433,1,2,8,6,399,283.5,Medio
EXP-11650,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,1,0,401,1,2,8,6,399,283.5,Medio
EXP-11892,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,433,1,3,8,0,399,286.0,Medio
EXP-03075,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,2,0,442,1,3,8,0,398,286.0,Medio
EXP-04028,CALI,VIF,Juzgado_Penal_Municipal_2,2020,70.34,1.05,5,0,173,0,3,8,6,398,272.5,Medio
EXP-05523,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,1,0,372,1,3,8,0,398,286.0,Medio
EXP-06829,CALI,VIF,Juzgado_Penal_Municipal_2,2020,70.34,1.05,5,0,418,1,3,8,6,398,272.5,Medio
EXP-07938,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,2,0,430,1,3,8,0,398,286.0,Medio
EXP-08514,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,1,0,411,1,3,8,0,398,286.0,Medio
EXP-08793,CALI,VIF,Comisaria_1_Familia,2021,70.34,1.1,1,0,392,1,3,8,0,398,286.0,Medio
EXP-10224,CALI,VIF,Comisaria_1_Familia,2022,70.34,1.1,2,0,393,1,3,8,0,398,286.0,Medio
EXP-00873,CALI,VIF,Juzgado_Penal_Municipal_2,2022,70.34,1.05,5,0,425,1,3,8,6,397,272.5,Medio
EXP-01171,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,5,0,451,1,3,8,6,397,272.5,Medio
EXP-02584,CALI,VIF,Juzgado_Penal_Municipal_2,2024,70.34,1.05,5,0,469,1,3,8,6,397,272.5,Medio
EXP-03771,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,1,0,436,1,2,8,6,397,283.5,Medio
EXP-04328,CALI,VIF,Juzgado_Penal_Municipal_2,2021,70.34,1.05,4,0,436,1,3,8,6,397,272.5,Medio
EXP-04334,CALI,VIF,Juzgado_Penal_Municipal_2,2021,70.34,1.05,4,0,446,1,3,8,6,397,272.5,Medio
