expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
EXP-09616,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,2.64,1.05,4,1,455,1
EXP-09617,CALI,ALIMENTOS,Juzgado_1_Familia,2024,70.34,1.35,1,0,534,1
EXP-09618,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,70.34,0.95,6,1,656,1
EXP-09619,CARTAGO,VIF,Juzgado_Penal_Municipal_2,2022,5.56,1.05,10,0,258,1
EXP-09620,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_3_Familia,2022,6.6,0.95,5,1,427,1
EXP-09621,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,70.34,1.05,3,0,527,1
EXP-09622,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,3.34,1.2,2,1,544,1
EXP-09623,CALIMA,VIF,Comisaria_1_Familia,2023,0.3199999999999999,1.1,1,0,186,1
EXP-09624,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,70.34,1.25,10,0,583,1
EXP-09625,RIOFRIO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,0.175,1.05,1,0,234,1
EXP-09626,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,70.34,0.9,2,1,656,1
EXP-09627,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,70.34,1.1,3,1,684,1
EXP-09628,CALI,ALIMENTOS,Juzgado_2_Familia,2024,70.34,1.2,3,1,656,1
EXP-09629,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,70.34,1.35,1,0,610,1
EXP-09630,CANDELARIA,VIF,Juzgado_2_Familia,2024,3.08,1.2,7,0,236,0
EXP-09631,LA VICTORIA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,0.1666666666666666,1.2,3,1,527,1
EXP-09632,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,3.34,1.25,1,0,317,1
EXP-09633,CANDELARIA,VIF,Juzgado_2_Familia,2021,3.08,1.2,7,0,227,0
EXP-09634,SEVILLA,VIF,Comisaria_2_Familia,2022,1.62,0.9,2,0,170,0
EXP-09635,YUMBO,ALIMENTOS,Comisaria_1_Familia,2022,3.5,1.1,12,0,352,1
EXP-09636,EL DOVIO,VIF,Comisaria_2_Familia,2023,0.1,0.9,3,0,191,1
EXP-09637,CAICEDONIA,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,1.28,1.05,1,0,236,1
EXP-09638,BUENAVENTURA,SUSTANCIAS,Juzgado_2_Familia,2022,3.34,1.2,6,0,301,1
EXP-09639,BUGALAGRANDE,VIF,Juzgado_2_Familia,2023,0.2799999999999999,1.2,12,0,309,1
EXP-09640,CALIMA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,0.3199999999999999,1.25,6,0,345,1
EXP-09641,LA VICTORIA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2020,0.1666666666666666,1.35,6,0,257,0
EXP-09642,CANDELARIA,VIF,Juzgado_1_Familia,2021,3.08,1.35,8,0,301,1
EXP-09643,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,70.34,0.9,4,0,201,0
EXP-09644,DAGUA,VIF,Juzgado_Penal_Municipal_2,2022,1.3666666666666665,1.05,1,0,191,1
EXP-09645,LA VICTORIA,ALIMENTOS,Juzgado_2_Familia,2024,0.1666666666666666,1.2,2,1,481,1
EXP-09646,PRADERA,ALIMENTOS,Juzgado_2_Familia,2021,0.72,1.2,6,1,219,0
EXP-09647,CAICEDONIA,ALIMENTOS,Comisaria_1_Familia,2023,1.28,1.1,1,1,222,0
EXP-09648,LA CUMBRE,VIF,Juzgado_Penal_Municipal_2,2020,0.24,1.05,5,0,241,1
EXP-09649,RESTREPO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,0.24,1.35,8,0,473,1
EXP-09650,DAGUA,VIF,Comisaria_2_Familia,2024,1.3666666666666665,0.9,5,0,234,1
EXP-09651,SEVILLA,VIF,Comisaria_1_Familia,2024,1.62,1.1,6,0,244,1
EXP-09652,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,70.34,0.95,1,1,641,1
EXP-09653,SEVILLA,VIF,Juzgado_2_Familia,2022,1.62,1.2,2,0,225,1
EXP-09654,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2021,1.62,1.25,3,0,221,1
EXP-09655,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,6.6,1.25,6,1,507,1
EXP-09656,TRUJILLO,ALIMENTOS,Juzgado_1_Familia,2024,0.225,1.35,5,0,337,1
EXP-09657,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,3.08,0.95,1,1,433,1
EXP-09658,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,11.54,1.25,4,0,377,1
EXP-09659,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,70.34,1.25,1,0,480,1
EXP-09660,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2024,11.54,1.25,2,0,278,1
EXP-09661,LA UNION,VIF,Juzgado_Penal_Municipal_2,2021,0.575,1.05,4,0,227,1
EXP-09662,CALI,ALIMENTOS,Juzgado_2_Familia,2020,70.34,1.2,3,0,315,0
EXP-09663,CALI,ALIMENTOS,Comisaria_2_Familia,2022,70.34,0.9,6,0,431,1
EXP-09664,PRADERA,ALIMENTOS,Juzgado_2_Familia,2023,0.72,1.2,4,0,239,0
EXP-09665,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,3.34,1.05,4,0,291,1
EXP-09666,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,4,1,639,1
EXP-09667,PALMIRA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,11.54,1.25,6,0,369,1
EXP-09668,CARTAGO,VIF,Juzgado_1_Familia,2024,5.56,1.35,1,0,245,1
EXP-09669,PRADERA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,0.72,0.95,7,0,339,1
EXP-09670,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2023,6.6,0.9,1,0,195,1
EXP-09671,LA UNION,VIF,Juzgado_2_Familia,2024,0.575,1.2,2,0,203,1
EXP-09672,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,10,0,342,0
EXP-09673,YUMBO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,3.5,1.2,2,0,327,1
EXP-09674,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,3,1,637,1
EXP-09675,CANDELARIA,VIF,Juzgado_Penal_Municipal_2,2022,3.08,1.05,3,0,197,1
EXP-09676,CARTAGO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2022,5.56,0.9,4,1,441,1
EXP-09677,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2024,2.64,0.95,5,1,451,1
EXP-09678,CAICEDONIA,VIF,Juzgado_2_Familia,2020,1.28,1.2,1,0,216,1
EXP-09679,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,5.56,1.25,14,0,349,1
EXP-09680,ALCALA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,0.22,1.25,1,0,310,1
EXP-09681,LA VICTORIA,ALIMENTOS,Juzgado_1_Familia,2021,0.1666666666666666,1.35,7,0,352,1
EXP-09682,ROLDANILLO,VIF,Juzgado_2_Familia,2021,1.26,1.2,5,0,254,1
EXP-09683,CALI,ALIMENTOS,Juzgado_2_Familia,2024,70.34,1.2,7,1,544,0
EXP-09684,RIOFRIO,VIF,Juzgado_3_Familia,2023,0.175,0.95,3,0,196,1
EXP-09685,EL CERRITO,ALIMENTOS,Juzgado_2_Familia,2023,1.1,1.2,4,1,434,1
EXP-09686,CALI,VIF,Juzgado_3_Familia,2024,70.34,0.95,8,0,460,1
EXP-09687,DAGUA,VIF,Juzgado_3_Familia,2023,1.3666666666666665,0.95,3,0,185,1
EXP-09688,YUMBO,VIF,Juzgado_Penal_Municipal_1,2020,3.5,1.25,3,0,230,1
EXP-09689,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,6.6,0.95,8,1,482,1
EXP-09690,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2022,5.56,1.1,5,1,427,1
EXP-09691,JAMUNDI,VIF,Juzgado_2_Familia,2022,2.64,1.2,6,0,252,1
EXP-09692,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2021,11.54,1.25,5,0,293,1
EXP-09693,LA CUMBRE,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,0.24,1.1,2,0,350,1
EXP-09694,TULUA,ALIMENTOS,Comisaria_2_Familia,2024,3.34,0.9,4,0,274,1
EXP-09695,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,3.5,1.25,1,0,286,1
EXP-09696,SAN PEDRO,VIF,Juzgado_Penal_Municipal_1,2020,0.3,1.25,6,0,275,1
EXP-09697,DAGUA,ALIMENTOS,Juzgado_1_Familia,2024,1.3666666666666665,1.35,1,0,269,0
EXP-09698,CALI,VIF,Juzgado_Penal_Municipal_2,2021,70.34,1.05,2,0,376,1
EXP-09699,CALI,ALIMENTOS,Juzgado_3_Familia,2021,70.34,0.95,10,1,654,1
EXP-09700,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,2.64,1.05,5,0,216,0
EXP-09701,YOTOCO,ALIMENTOS,Juzgado_1_Familia,2024,0.58,1.35,6,1,501,1
EXP-09702,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,498,1
EXP-09703,EL CERRITO,ALIMENTOS,Juzgado_2_Familia,2023,1.1,1.2,4,0,315,1
EXP-09704,CANDELARIA,SUSTANCIAS,Comisaria_1_Familia,2023,3.08,1.1,8,0,283,1
EXP-09705,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,5,1,704,1
EXP-09706,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,2.64,1.05,5,0,410,1
EXP-09707,RIOFRIO,ALIMENTOS,Juzgado_3_Familia,2024,0.175,0.95,10,0,139,0
EXP-09708,ANDALUCIA,VIF,Juzgado_Penal_Municipal_2,2020,0.38,1.05,5,0,224,1
EXP-09709,GINEBRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2021,0.6,1.1,1,1,431,1
EXP-09710,PALMIRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,11.54,1.1,4,0,358,1
EXP-09711,PALMIRA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,11.54,0.9,8,0,328,1
EXP-09712,CAICEDONIA,SUSTANCIAS,Comisaria_1_Familia,2023,1.28,1.1,2,0,241,1
EXP-09713,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2024,3.08,0.9,3,0,220,0
EXP-09714,LA UNION,ALIMENTOS,Comisaria_1_Familia,2023,0.575,1.1,4,0,205,0
EXP-09715,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,8,0,482,1
EXP-09716,ZARZAL,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,1.12,1.25,8,0,396,1
EXP-09717,CALI,ALIMENTOS,Comisaria_1_Familia,2020,70.34,1.1,5,0,504,1
EXP-09718,FLORIDA,VIF,Comisaria_1_Familia,2022,0.8,1.1,2,0,204,1
EXP-09719,LA VICTORIA,VIF,Comisaria_1_Familia,2023,0.1666666666666666,1.1,1,0,131,0
EXP-09720,LA CUMBRE,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,0.24,1.1,6,0,326,1
EXP-09721,YUMBO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,3.5,0.95,3,0,327,1
EXP-09722,CALI,ALIMENTOS,Juzgado_1_Familia,2024,70.34,1.35,3,0,589,1
EXP-09723,FLORIDA,ALIMENTOS,Juzgado_1_Familia,2024,0.8,1.35,9,0,412,1
EXP-09724,FLORIDA,VIF,Juzgado_1_Familia,2022,0.8,1.35,3,0,249,1
EXP-09725,PALMIRA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2021,11.54,1.35,2,0,270,0
EXP-09726,LA UNION,VIF,Juzgado_Penal_Municipal_1,2020,0.575,1.25,2,0,229,1
EXP-09727,BUGALAGRANDE,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,0.2799999999999999,1.25,3,0,313,1
EXP-09728,YUMBO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2021,3.5,1.1,3,1,295,0
EXP-09729,JAMUNDI,VIF,Juzgado_2_Familia,2023,2.64,1.2,3,0,255,1
EXP-09730,YOTOCO,ALIMENTOS,Juzgado_3_Familia,2022,0.58,0.95,6,0,279,1
EXP-09731,ALCALA,VIF,Juzgado_1_Familia,2024,0.22,1.35,17,0,400,1
EXP-09732,TORO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,0.1333333333333333,1.1,7,1,544,1
EXP-09733,SAN PEDRO,ALIMENTOS,Juzgado_2_Familia,2024,0.3,1.2,3,0,274,1
EXP-09734,TRUJILLO,ALIMENTOS,Juzgado_1_Familia,2024,0.225,1.35,16,1,445,0
EXP-09735,CALIMA,VIF,Juzgado_3_Familia,2023,0.3199999999999999,0.95,7,0,244,1
EXP-09736,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2023,6.6,0.9,2,0,203,1
EXP-09737,TULUA,VIF,Juzgado_2_Familia,2022,3.34,1.2,16,0,371,1
EXP-09738,BOLIVAR,VIF,Juzgado_1_Familia,2024,0.2333333333333333,1.35,5,0,288,1
EXP-09739,EL CERRITO,VIF,Juzgado_1_Familia,2021,1.1,1.35,10,0,322,1
EXP-09740,VERSALLES,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,0.1333333333333333,1.2,11,0,410,1
EXP-09741,DAGUA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,1.3666666666666665,1.05,2,0,220,1
EXP-09742,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,70.34,1.2,6,0,633,1
EXP-09743,TRUJILLO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,0.225,1.05,10,0,282,1
EXP-09744,JAMUNDI,VIF,Juzgado_2_Familia,2024,2.64,1.2,2,0,100,0
EXP-09745,CALI,VIF,Juzgado_3_Familia,2024,70.34,0.95,2,0,397,1
EXP-09746,PRADERA,VIF,Juzgado_Penal_Municipal_1,2021,0.72,1.25,7,0,221,0
EXP-09747,GUACARI,ALIMENTOS,Comisaria_1_Familia,2023,1.48,1.1,1,0,286,1
EXP-09748,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2022,5.56,1.25,3,0,132,0
EXP-09749,SEVILLA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,1.62,1.35,2,0,402,1
EXP-09750,CAICEDONIA,ALIMENTOS,Juzgado_1_Familia,2024,1.28,1.35,6,1,520,1
EXP-09751,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2023,2.64,0.9,1,1,371,1
EXP-09752,LA CUMBRE,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,0.24,1.2,5,0,377,1
EXP-09753,FLORIDA,VIF,Juzgado_1_Familia,2023,0.8,1.35,10,0,142,0
EXP-09754,GINEBRA,ALIMENTOS,Juzgado_3_Familia,2024,0.6,0.95,1,0,264,1
EXP-09755,BUENAVENTURA,ALIMENTOS,Juzgado_2_Familia,2021,3.34,1.2,5,0,317,1
EXP-09756,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2023,3.34,0.95,2,1,374,1
EXP-09757,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,70.34,1.05,1,1,712,1
EXP-09758,RIOFRIO,VIF,Juzgado_1_Familia,2022,0.175,1.35,3,0,150,0
EXP-09759,JAMUNDI,SUSTANCIAS,Juzgado_2_Familia,2020,2.64,1.2,2,0,239,1
EXP-09760,VERSALLES,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,0.1333333333333333,1.35,1,1,519,1
EXP-09761,PALMIRA,VIF,Juzgado_3_Familia,2024,11.54,0.95,2,0,218,1
EXP-09762,SEVILLA,SUSTANCIAS,Juzgado_3_Familia,2024,1.62,0.95,4,0,226,1
EXP-09763,CALI,SUSTANCIAS,Comisaria_2_Familia,2024,70.34,0.9,2,0,393,1
EXP-09764,EL AGUILA,VIF,Juzgado_3_Familia,2021,0.1666666666666666,0.95,5,0,123,0
EXP-09765,GUACARI,VIF,Juzgado_2_Familia,2023,1.48,1.2,8,0,261,1
EXP-09766,CALI,VIF,Juzgado_Penal_Municipal_1,2021,70.34,1.25,11,0,368,0
EXP-09767,BOLIVAR,VIF,Juzgado_3_Familia,2023,0.2333333333333333,0.95,1,0,172,1
EXP-09768,BUGALAGRANDE,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,0.2799999999999999,1.05,2,0,179,0
EXP-09769,EL CAIRO,ALIMENTOS,Juzgado_2_Familia,2022,0.1,1.2,1,0,164,0
EXP-09770,SIN_DATO,ALIMENTOS,Comisaria_1_Familia,2022,2.2,1.1,1,0,266,1
EXP-09771,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,70.34,0.9,13,1,718,1
EXP-09772,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,70.34,1.2,2,1,723,1
EXP-09773,DAGUA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,1.3666666666666665,1.25,6,0,303,1
EXP-09774,RIOFRIO,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,0.175,1.05,4,0,274,1
EXP-09775,DAGUA,VIF,Comisaria_2_Familia,2023,1.3666666666666665,0.9,5,0,182,1
EXP-09776,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,4,0,375,0
EXP-09777,DAGUA,ALIMENTOS,Comisaria_1_Familia,2024,1.3666666666666665,1.1,7,1,204,0
EXP-09778,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,3.08,1.05,1,0,254,1
EXP-09779,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,70.34,1.25,7,0,602,1
EXP-09780,CARTAGO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,5.56,1.1,8,1,557,1
EXP-09781,CAICEDONIA,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,1.28,1.05,2,0,247,1
EXP-09782,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,70.34,0.9,9,0,498,1
EXP-09783,ANDALUCIA,VIF,Juzgado_Penal_Municipal_1,2024,0.38,1.25,1,0,202,1
EXP-09784,ZARZAL,VIF,Comisaria_1_Familia,2024,1.12,1.1,5,0,243,1
EXP-09785,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_2,2023,6.6,1.05,3,0,234,1
EXP-09786,SIN_DATO,VIF,Comisaria_2_Familia,2020,2.2,0.9,5,0,181,1
EXP-09787,YUMBO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,3.5,1.2,4,0,385,1
EXP-09788,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,70.34,1.25,1,0,244,0
EXP-09789,ANDALUCIA,ALIMENTOS,Comisaria_2_Familia,2024,0.38,0.9,3,0,219,1
EXP-09790,CALI,VIF,Comisaria_2_Familia,2024,70.34,0.9,7,0,443,1
EXP-09791,ANDALUCIA,VIF,Juzgado_2_Familia,2021,0.38,1.2,1,0,194,1
EXP-09792,EL AGUILA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,0.1666666666666666,1.05,4,0,319,1
EXP-09793,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,70.34,1.25,5,1,461,0
EXP-09794,PALMIRA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,11.54,1.05,5,0,261,1
EXP-09795,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,2.64,1.2,7,0,382,1
EXP-09796,CARTAGO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,5.56,1.35,4,0,441,1
EXP-09797,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,3.08,1.2,1,0,379,1
EXP-09798,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2023,3.08,0.95,4,1,392,1
EXP-09799,ROLDANILLO,VIF,Juzgado_1_Familia,2020,1.26,1.35,8,0,329,1
EXP-09800,SEVILLA,VIF,Comisaria_1_Familia,2024,1.62,1.1,7,0,281,1
EXP-09801,PALMIRA,VIF,Juzgado_Penal_Municipal_2,2024,11.54,1.05,7,0,284,1
EXP-09802,BOLIVAR,VIF,Juzgado_Penal_Municipal_2,2023,0.2333333333333333,1.05,2,0,202,1
EXP-09803,ARGELIA,VIF,Juzgado_Penal_Municipal_2,2023,0.2,1.05,2,0,180,1
EXP-09804,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,3,0,275,0
EXP-09805,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,70.34,0.9,7,1,638,1
EXP-09806,SEVILLA,VIF,Comisaria_2_Familia,2022,1.62,0.9,7,0,237,1
EXP-09807,CALI,SUSTANCIAS,Juzgado_3_Familia,2023,70.34,0.95,4,0,396,1
EXP-09808,CALI,ALIMENTOS,Comisaria_1_Familia,2024,70.34,1.1,8,0,512,1
EXP-09809,BUENAVENTURA,VIF,Juzgado_1_Familia,2022,3.34,1.35,1,0,245,1
EXP-09810,EL CERRITO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,1.1,1.1,2,0,280,1
EXP-09811,ALCALA,VIF,Juzgado_Penal_Municipal_1,2022,0.22,1.25,5,0,256,1
EXP-09812,VERSALLES,VIF,Juzgado_1_Familia,2024,0.1333333333333333,1.35,3,0,235,1
EXP-09813,GUACARI,ALIMENTOS,Juzgado_1_Familia,2023,1.48,1.35,4,0,222,0
EXP-09814,TORO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,0.1333333333333333,1.05,1,0,266,1
EXP-09815,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,8,0,536,1
EXP-09816,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2020,5.56,0.95,11,1,461,1
EXP-09817,PRADERA,ALIMENTOS,Juzgado_1_Familia,2023,0.72,1.35,5,0,340,1
EXP-09818,YUMBO,VIF,Juzgado_Penal_Municipal_2,2022,3.5,1.05,1,0,209,1
EXP-09819,CALIMA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,0.3199999999999999,1.25,3,0,299,1
EXP-09820,YUMBO,ALIMENTOS,Comisaria_1_Familia,2022,3.5,1.1,4,1,434,1
EXP-09821,FLORIDA,VIF,Comisaria_1_Familia,2020,0.8,1.1,3,0,213,1
EXP-09822,CALI,VIF,Juzgado_Penal_Municipal_2,2024,70.34,1.05,16,0,533,1
EXP-09823,GINEBRA,ALIMENTOS,Comisaria_1_Familia,2024,0.6,1.1,9,1,467,1
EXP-09824,YOTOCO,VIF,Comisaria_2_Familia,2022,0.58,0.9,1,0,180,1
EXP-09825,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,3.34,1.25,6,0,377,1
EXP-09826,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,70.34,1.25,2,0,522,1
EXP-09827,ARGELIA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,0.2,1.35,12,0,446,1
EXP-09828,CARTAGO,ALIMENTOS,Juzgado_1_Familia,2023,5.56,1.35,4,0,368,1
EXP-09829,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2024,6.6,1.25,2,0,168,0
EXP-09830,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,2.64,1.35,1,1,406,0
EXP-09831,CALI,SUSTANCIAS,Juzgado_2_Familia,2023,70.34,1.2,3,0,480,1
EXP-09832,CALI,VIF,Juzgado_Penal_Municipal_2,2023,70.34,1.05,19,0,556,1
EXP-09833,TULUA,ALIMENTOS,Juzgado_1_Familia,2023,3.34,1.35,15,0,464,1
EXP-09834,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,70.34,1.05,1,1,645,1
EXP-09835,ANDALUCIA,ALIMENTOS,Juzgado_2_Familia,2020,0.38,1.2,13,1,560,1
EXP-09836,GINEBRA,VIF,Juzgado_1_Familia,2022,0.6,1.35,11,0,348,1
EXP-09837,ANDALUCIA,ALIMENTOS,Comisaria_1_Familia,2023,0.38,1.1,6,0,251,1
EXP-09838,PRADERA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,0.72,1.2,2,1,553,1
EXP-09839,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,11,0,613,1
EXP-09840,ANSERMANUEVO,SUSTANCIAS,Juzgado_1_Familia,2021,0.2,1.35,4,0,300,1
EXP-09841,PRADERA,ALIMENTOS,Juzgado_Penal_Municipal_1,2020,0.72,1.25,2,0,310,1
EXP-09842,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,6.6,0.95,1,1,412,1
EXP-09843,CALIMA,VIF,Comisaria_2_Familia,2021,0.3199999999999999,0.9,2,0,189,1
EXP-09844,RESTREPO,VIF,Juzgado_Penal_Municipal_1,2022,0.24,1.25,2,0,218,1
EXP-09845,ANDALUCIA,ALIMENTOS,Juzgado_1_Familia,2024,0.38,1.35,2,0,386,1
EXP-09846,CALI,SUSTANCIAS,Comisaria_2_Familia,2023,70.34,0.9,2,0,409,1
EXP-09847,CAICEDONIA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,1.28,0.9,10,0,361,1
EXP-09848,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,3.34,1.25,8,0,362,1
EXP-09849,ARGELIA,ALIMENTOS,Juzgado_3_Familia,2023,0.2,0.95,2,1,394,1
EXP-09850,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,1.1,1.05,2,0,230,1
EXP-09851,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,4,1,604,1
EXP-09852,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,3.34,1.05,1,1,446,1
EXP-09853,ANDALUCIA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,0.38,0.9,2,0,270,1
EXP-09854,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,3.08,1.2,1,0,269,0
EXP-09855,SEVILLA,ALIMENTOS,Juzgado_1_Familia,2024,1.62,1.35,7,0,424,1
EXP-09856,CALI,ALIMENTOS,Juzgado_2_Familia,2023,70.34,1.2,6,1,372,0
EXP-09857,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2023,0.8,0.9,17,1,534,1
EXP-09858,CAICEDONIA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,1.28,0.9,3,0,227,1
EXP-09859,PALMIRA,ALIMENTOS,Juzgado_1_Familia,2022,11.54,1.35,3,1,549,1
EXP-09860,VIJES,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,0.175,1.05,6,0,240,1
EXP-09861,SEVILLA,VIF,Juzgado_1_Familia,2021,1.62,1.35,2,0,249,1
EXP-09862,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2022,3.08,0.9,2,1,407,1
EXP-09863,TRUJILLO,ALIMENTOS,Juzgado_2_Familia,2023,0.225,1.2,5,0,322,1
